paper_id,title,authors,abstract,doi,year,venue,url,keyword,source_repos,abstract_quality,format_excluded,scope_excluded,c2,c3,fulltext_flag,c2_and_c3,disposition,advances_to_fulltext,primary_reason,val_reason,pdf_found,pdf_extract_method,full_text_chars,paragraph_count,matched_paragraph_count,discussion_found,discussion_paragraph_count,keyword_conditioned_paragraph_count,focus_keyword,embedding_model,text_view,cluster_method,cluster,cluster_theme_terms,umap_x,umap_y,distance_to_centroid,representative_rank,is_representative_top3,medoid_rank,lda_topic,lda_topic_probability,lda_topic_words,cluster_label_candidate,cluster_summary_candidate,facet_population_or_context,facet_stakeholder_or_population,facet_method_or_lens,facet_artifact_or_domain,facet_contribution_or_outcome,nearest_papers
43fee329f83e,Process design theory for digital information services,"Wijnhoven, Fons (1)","Information services transfer information goods from a creator to a user. Information services have three design aspects, i. e. content, value, and revenue, and their design has an evolutionary nature, i. e. that information gained in the service's usage stages is part of their (re)design efforts. The literature abounds of fragmented insights for information services design. This article gives a literature review of methods and techniques that are useful in the representation and analysis of the above-mentioned aspects for each evolving step of information service design. The article also describes several scenarios for information service design projects. These insights have considerable consequences for information services design practices and a list of topics for new design theory research is given. © 2008 Springer-Verlag.",10.1007/978-3-540-78431-9_31,2008,Methods and Tools for Effective Knowledge Life-Cycle-Management,,Design theory,engineering_village|semantic_scholar,full,False,False,True,True,True,True,advance_criteria,True,"Reviews methods/techniques for information service design and articulates a process design theory with its own design aspects, plausibly satisfying C2 and C3; flagged to confirm in full text.","The abstract describes a literature review of methods and techniques for information service design and appears to synthesize fragmented insights, but it does not clearly state an explicit definition/adaptation of a design-knowledge construct in the abstract.",True,pdfplumber,30036,22,10,False,0,6,Design theory,tfidf-svd,method,hdbscan,-1,noise / outliers,0.7773513,7.6324806,,-1,True,-1,0,0.374155519250631,"innovation, technique, literature, problem, review, method theory, management, framing",Noise / Outliers,These papers were not assigned to a dense DBSCAN cluster.,,,,,,"[{'paper_id': '5a973fb8ae6f', 'title': 'ICT-Enabled Self-Management of Chronic Diseases: Literature Review and Analysis Using Value-Sensitive Design', 'cluster': -1, 'distance': 0.3848555310011451}, {'paper_id': '41443180c5b4', 'title': 'Service Ecosystem Design: Propositions, Process Model, and Future Research Agenda', 'cluster': -1, 'distance': 0.5951646945848404}, {'paper_id': 'af66a447ca7c', 'title': 'Digital Panopticon: How Remote Work Monitoring Shapes Employee Behavior and Motivation', 'cluster': -1, 'distance': 0.6506929780828387}, {'paper_id': '288676f720a1', 'title': 'A design theory for digital platforms supporting online communities: a multiple case study', 'cluster': -1, 'distance': 0.7366365140769822}, {'paper_id': 'beaf258777e6', 'title': 'What is the value of design theory?', 'cluster': -1, 'distance': 0.7679114672405021}]"
9049c4d2bbec,Towards a design theory of blended learning curriculum,Ronghuai Huang (1); Ding Ma (1); Haisen Zhang (1),"The purpose of this article is to develop a design theory of blended learning curriculum in ways of establishing a model for designing such a curriculum and a model for designing an activity in a blended learning curriculum as well as demonstrating how these models can be utilized in a curriculum design. It first attempts to define what the essence of blended learning is by drawing on definitions of previous studies. Then, it goes on to identify the characteristics and rationales of blended learning. Finally, it exemplifies the devised BLC activity model, which is supported by the BLC design model and the BLC process model.",10.1007/978-3-540-85170-7_6,,"Hybrid Learning and Education. First International Conference, ICHL 2008",,Design theory,engineering_village,full,False,False,True,True,True,True,advance_criteria,True,"Develops a design theory of blended learning curriculum drawing on previous definitions and devising models, plausibly satisfying C2 and C3, but warrants full-text verification.","The paper develops a design theory for blended learning curriculum, draws on prior definitions to define blended learning, and identifies characteristics and rationales, indicating both synthesis from prior work and explicit definitional adaptation.",False,,0,0,0,False,0,0,Design theory,tfidf-svd,method,hdbscan,-1,noise / outliers,4.1160197,9.189371,,-1,True,-1,3,0.96775089403005,"method theory, science, product, theories, need, practices, concepts, existing",Noise / Outliers,These papers were not assigned to a dense DBSCAN cluster.,,,,,,"[{'paper_id': '92fd41483399', 'title': 'Design exemplars for synchronous e-learning: A design theory approach', 'cluster': -1, 'distance': 0.18638694894688834}, {'paper_id': '7fb79f6d2f73', 'title': 'PEDAGOGICAL DESIGN: CONCEPT, PRINCIPLES, MODELS', 'cluster': -1, 'distance': 0.5673348177341038}, {'paper_id': '8107b8d7a099', 'title': 'Analyzing Initial Design Theory Components for Developing Information Security Laboratories', 'cluster': -1, 'distance': 0.7516067226223038}, {'paper_id': '0ecb6c9b7eeb', 'title': 'Pluralism in Knowledge Management: a Review', 'cluster': -1, 'distance': 0.800725689204351}, {'paper_id': '0a130c0971e9', 'title': 'Feedforward as an essential active principle of engagement in computer games', 'cluster': -1, 'distance': 0.8060404050247609}]"
0bca44c18d6c,"Tinkering, tailoring, and bricolage: Implications for theories of Design","Hovorka, Dirk S. (1); Germonprez, Matt (2)","Current structural specifications for design theory and guidelines for Design Science fall short of creating theories that account for user tinkering, secondary design tailoring, and the interactions of supporting kernel theories. This paper offers an expansion of design theory conceptualization by incorporating aspects of design which occur in everyday technology use. Currently, design theory is focused solely on the artifact while obscuring the teleological information processes for which they are designed. We propose the addition of environments which can organize kernel theories and provide insight regarding interaction and influence of kernel theory in different use contexts. In addition, the modification of information artifacts and processes as users tinker with, and tailor systems is a necessary aspect of design theory specifications.",,2009,"15th Americas Conference on Information Systems 2009, AMCIS 2009",,Design theory,engineering_village,full,False,False,True,True,False,True,advance_criteria,True,"Explicitly expands and reconceptualizes design theory and Design Science specifications, treating design theory as its topic and proposing its own expanded conceptualization, satisfying C2 and C3.","The paper appears to reconceptualize design theory by proposing additions to its structure, but the abstract does not clearly show a synthesis from prior literature or an explicit definition, so full text is needed.",False,,0,0,0,False,0,0,Design theory,tfidf-svd,method,hdbscan,-1,noise / outliers,2.3424737,6.435898,,-1,True,-1,1,0.5103556989931333,"method theory, practice, problem, field, analysis, engineering, decision, epistemology",Noise / Outliers,These papers were not assigned to a dense DBSCAN cluster.,,,,,,"[{'paper_id': 'c1db52f69aae', 'title': 'Editorial: A Critical Look at Theories in Design Science Research', 'cluster': -1, 'distance': 0.25054972555854216}, {'paper_id': '103eb1a8586b', 'title': 'Incommensurability and multi-paradigm grounding in design science research: Implications for creating knowledge', 'cluster': -1, 'distance': 0.4751263911098782}, {'paper_id': '1728dd2afe4b', 'title': 'Design theory in practice – Making design science research more transparent', 'cluster': -1, 'distance': 0.6414917680456336}, {'paper_id': '9f9f7295ec8c', 'title': 'Affordance based design: a relational theory for design', 'cluster': -1, 'distance': 0.6514278810157298}, {'paper_id': 'c0372ed4d123', 'title': 'Web-based information systems: Developing a design theory', 'cluster': -1, 'distance': 0.6769044221120629}]"
0ecb6c9b7eeb,Pluralism in Knowledge Management: a Review,"Sheffield, J. (1)","The purpose of this article is to review the role of simultaneous application of multiple perspectives, or pluralism, in knowledge management, and to describe theoretical frameworks that support pluralism. Pluralism is defined as support for all three of the systems perspectives - hard, soft, and critical - that are implicit in the popular Davenport and Prusak (1998) definition of knowledge. These perspectives are associated with research paradigms (positivist, interpretivist, pluralist) and knowledge perspectives (application, normalization, creation). A case study of coordinating work in a hospital is reviewed to illustrate the role played by pluralistic approaches in knowledge management. A literature search is conducted to find frameworks that support pluralism. The findings are as follow. In the hospital case study the introduction of a patient record system (hard system) was the occasion for changes to both coordination (soft systems) and power relations (critical systems). Facts, norms and feelings are intertwined. While the electronic tool by itself is neutral in the face of power relations, its use in organisations is not. In this case at least, a holistic and pluralistic approach to knowledge management is required. In the search for frameworks to support pluralism, more than 50 frameworks from the general knowledge management literature are identified. Of the eight selected for further study, three are found to be pluralistic. These three - critical systems, scientific discourses, and Habermasian inquiry - share common characteristics. All three recognise that conflict is the precondition to knowledge creation, and that power relations, value commitments, and ethics are central to knowledge management. It is concluded that the knowledge management literature as a whole favours a single systems perspective (hard systems); a single research paradigm (positivism, focusing on objective facts); and a single knowledge management domain (knowledge application). This singular (non-pluralistic) approach produces theories about knowledge that has already emerged. Yet the Davenport and Prusak (1998) definition of knowledge and the hospital case study include two other perspectives - soft systems and critical systems - that focus on the organizational and individual aspects of emergence, respectively. In practice, knowledge management must address the need to simultaneously solve technical problems, resolve interpersonal issues, and dissolve personal conflict. The contribution of the paper is the comparison of knowledge management frameworks on the basis of underlying system perspectives, and the identification, description, and application of some pluralistic frameworks. Each systems perspective constitutes a different discourse on the purposes served by knowledge management, and pluralisms are required to integrate them. Pluralisms constitute both a framework for inquiry in knowledge management and a design theory for collaborative technologies. The review is not exhaustive. It is beyond the scope of this paper to examine the link between the purposes served by knowledge management and the methodology required for development. The paper contributes to the literature that seeks to understand the complexity of knowledge management practice via 'awareness of the potential and the implications of the different discourses in the study of knowledge and knowledge management'.",,,Electronic Journal of Knowledge Management,,Design theory,engineering_village,full,False,False,True,True,True,True,advance_criteria,True,"Reviews knowledge management perspectives and defines pluralism from prior frameworks; may relate to design knowledge constructs, flagged for full-text confirmation.",This review explicitly synthesizes theoretical frameworks for pluralism in knowledge management and also states a definition of pluralism in relation to knowledge perspectives.,False,,0,0,0,False,0,0,Design theory,tfidf-svd,method,hdbscan,-1,noise / outliers,0.91566527,7.027573,,-1,True,-1,5,0.57299982721467,"method theory, theories, management, science, conceptual, scientific, methodology, concept",Noise / Outliers,These papers were not assigned to a dense DBSCAN cluster.,,,,,,"[{'paper_id': '5a973fb8ae6f', 'title': 'ICT-Enabled Self-Management of Chronic Diseases: Literature Review and Analysis Using Value-Sensitive Design', 'cluster': -1, 'distance': 0.4105888354382293}, {'paper_id': 'c9175ef9ebfe', 'title': 'Management design theories', 'cluster': -1, 'distance': 0.55423106774748}, {'paper_id': 'e47202a23273', 'title': 'Toward a design theory of strategic enterprise management business intelligence (SEMBI) capability maturity model', 'cluster': -1, 'distance': 0.5978543747043898}, {'paper_id': 'd2fba2826d90', 'title': 'Design Principles for Platform-Enabled Knowledge Commons with an Expository Instantiation', 'cluster': -1, 'distance': 0.6924666343351618}, {'paper_id': '9049c4d2bbec', 'title': 'Towards a design theory of blended learning curriculum', 'cluster': -1, 'distance': 0.800725689204351}]"
9f9f7295ec8c,Affordance based design: a relational theory for design,"Maier, J. (1); Fadel, G. (1)","After reviewing current approaches to design theory, which are based on the transformative concept of function, we argue that this basis in function limits the scope of design problems and explanatory power of current design theories. As an alternative with greater potential for explanatory power and a framework for solving a wider array of design problems, we propose that a relational theory of design is needed. Such a relational theory should mirror those currently developed in mathematics, physics, computer science, and even philosophy. We develop a relational theory for design based on the concept of affordances from perceptual psychology. Affordances help to explain the entanglement between designers, users, and artifacts—relationships that are not currently handled by function based approaches to design. Affordance based design, as developed in this paper, does not offer a radical new approach to doing design, but rather a shift in design thinking. Our focus in this paper is therefore on the explanatory power and potential innovation fostered by this change in design thinking, as illustrated through several examples, and not on specific methods.",10.1007/s00163-008-0060-3,,Research in Engineering Design,,Design theory,engineering_village,full,False,False,True,True,False,True,advance_criteria,True,"Reviews current design theories based on function and proposes an alternative relational theory of design, synthesizing prior theory and offering its own definitional framework.","The paper reviews current approaches to design theory and then proposes a relational theory for design based on affordances, so it both synthesizes prior theory and provides an original definition/framework.",True,pdfplumber,63936,46,10,False,0,6,Design theory,tfidf-svd,method,hdbscan,-1,noise / outliers,3.5485537,7.3862214,,-1,True,-1,5,0.9753790592433856,"method theory, theories, management, science, conceptual, scientific, methodology, concept",Noise / Outliers,These papers were not assigned to a dense DBSCAN cluster.,,,,,,"[{'paper_id': '0bca44c18d6c', 'title': 'Tinkering, tailoring, and bricolage: Implications for theories of Design', 'cluster': -1, 'distance': 0.6514278810157298}, {'paper_id': 'af66a447ca7c', 'title': 'Digital Panopticon: How Remote Work Monitoring Shapes Employee Behavior and Motivation', 'cluster': -1, 'distance': 0.7482462168182389}, {'paper_id': 'f0dd2d28f3d2', 'title': 'Research methods for design theory', 'cluster': -1, 'distance': 0.7547648013423812}, {'paper_id': '56da61efca6b', 'title': 'Transitional Theory', 'cluster': -1, 'distance': 0.7699191203294259}, {'paper_id': '03fd54829f02', 'title': 'Digisprudence: the design of legitimate code', 'cluster': -1, 'distance': 0.7893999950279121}]"
b21a9b4cc5ef,C-K design theory: an advanced formulation,"Hatchuel, A. (1); Weil, B. (1)","C-K theory is a unified Design theory and was first introduced in 2003 (Hatchuel and Weil 2003). The name “C-K theory” reflects the assumption that Design can be modelled as the interplay between two interdependent spaces with different structures and logics: the space of concepts (C) and the space of knowledge (K). Both pragmatic views of Design and existing Design theories define Design as a dynamic mapping process between required functions and selected structures. However, dynamic mapping is not sufficient to describe the generation of new objects and new knowledge which are distinctive features of Design. We show that C-K theory captures such generation and offers a rigorous definition of Design. This is illustrated with an example: the design of Magnesium-CO2 engines for Mars explorations. Using C-K theory we also discuss Braha and Reich’s topological structures for design modelling (Braha and Reich 2003). We interpret this approach as special assumptions about the stability of objects in space K. Combining C-K theory and Braha and Reich’s models opens new areas for research about knowledge structures in Design theories. These findings confirm the analytical and interpretative power of C-K theory.",10.1007/s00163-008-0043-4,,Research in Engineering Design,,Design theory,engineering_village,full,False,False,True,True,False,True,advance_criteria,True,"Advances C-K design theory as a unified design theory, defining design as interplay of concept and knowledge spaces and engaging with existing design theories, satisfying C2 and C3.","This appears to be a theoretical paper about the concept/knowledge structure of design theory, but the truncated abstract does not clearly show a synthesis from prior work or an explicit definition/adaptation, so full text is needed.",True,pdfplumber,49123,32,10,False,0,6,Design theory,tfidf-svd,method,hdbscan,-1,noise / outliers,4.1140027,6.6626654,,-1,True,-1,5,0.9746052438093552,"method theory, theories, management, science, conceptual, scientific, methodology, concept",Noise / Outliers,These papers were not assigned to a dense DBSCAN cluster.,,,,,,"[{'paper_id': 'a285258b5545', 'title': 'Extended general design theory. I. Compactification of concept space', 'cluster': -1, 'distance': 0.5001580348842356}, {'paper_id': '79d31b954d2a', 'title': 'THE LOGICS OF DOUBLE PROOF IN PROOF OF CONCEPT: A DESIGN THEORY-BASED MODEL OF EXPERIMENTATION IN THE UNKNOWN', 'cluster': -1, 'distance': 0.7499486002592697}, {'paper_id': '4db508a9681a', 'title': 'Philosophy of design: A meta-theoretical structure for design theory', 'cluster': -1, 'distance': 0.7610482858526455}, {'paper_id': 'c0372ed4d123', 'title': 'Web-based information systems: Developing a design theory', 'cluster': -1, 'distance': 0.7754655405304898}, {'paper_id': '83d1ebe7d6c0', 'title': 'Design Theory in Information Systems', 'cluster': -1, 'distance': 0.7859321457158547}]"
0a130c0971e9,Feedforward as an essential active principle of engagement in computer games,"Swan, Richard H. (1)","Learner engagement is important for learning, yet the question of how to design engaging learning experiences still lingers. One of the facets of computer games is that they tend to be engaging. In addition, they are designed experiences. By examining computer games as examples of the design of engaging experiences through the lens of design theory, it may be possible to extract more fundamental principles for the design of engagement. Such principles could inform the design of serious games and other learning experiences. This chapter uses Vincenti's fundamental design concept of operational principle to identify the core components and active principle that underlie the design of engagement in games. The chapter also introduces the concept of feedforward to describe the continual elicitation of anticipatory cognition and behavior by players/learners. This feedforward effect in the context of player/learner agency is essential to the active principle of engagement in computer games. © 2010, IGI Global.",10.4018/978-1-61520-717-6.ch005,2010,Gaming and Cognition: Theories and Practice from the Learning Sciences,,Design theory,engineering_village,full,False,False,True,True,True,True,advance_criteria,True,"Uses design theory (Vincenti's operational principle) to extract fundamental design principles for engagement, examining design-knowledge constructs as its topic and applying a defined design concept.","This chapter appears to extract engagement principles from computer games through a design-theory lens, making design principles central, but the abstract does not clearly confirm a literature synthesis or an explicit definition, so full text is needed.",False,,0,0,0,False,0,0,Design theory,tfidf-svd,method,hdbscan,-1,noise / outliers,3.49574,9.507437,,-1,True,-1,4,0.96903549446943,"concept, space, games, method theory, general, computer, topology, proposed",Noise / Outliers,These papers were not assigned to a dense DBSCAN cluster.,,,,,,"[{'paper_id': 'ad8d60b9d2e6', 'title': 'WAR GAMES CLASSIFICATION SYSTEMS', 'cluster': -1, 'distance': 0.6330653898570868}, {'paper_id': '92fd41483399', 'title': 'Design exemplars for synchronous e-learning: A design theory approach', 'cluster': -1, 'distance': 0.6891264324202904}, {'paper_id': 'ceac90427122', 'title': 'Design-oriented human-computer interaction', 'cluster': -1, 'distance': 0.7817082305192883}, {'paper_id': '9049c4d2bbec', 'title': 'Towards a design theory of blended learning curriculum', 'cluster': -1, 'distance': 0.8060404050247609}, {'paper_id': '83d1ebe7d6c0', 'title': 'Design Theory in Information Systems', 'cluster': -1, 'distance': 0.8121131259432166}]"
a1a2a51ae22e,Incommensurability in design science: Which comes first-Theory or artefact?,"Davern, Michael (1); Parkes, Alison (1)","There has been much debate and discussion in recent literature about the nature of information systems (IS) theory, the role of theory in design and the notions of design science and design theory. A central idea in much of this literature is the interplay between traditional theory-based research and the development of design theory through the building of information systems artefacts. In this chapter, we describe our recent experiences in the development of an artefact (a rule-based expert system called DG-In) based on a behavioural theory and the challenges we found as we attempted to reconcile it with relevant design theory. The potential for incommensurability in the research cycle between theory and artefact has significant implications for IS research-from both a design-science perspective and a behavioural-science perspective. It brings into question core ideas such as the development of a cumulative research tradition and notions of theory-based design and design theory more generally.",10.22459/isf.12.2010.04,2010,Information Systems Foundations: The Role of Design Science,,Design theory,engineering_village,full,False,False,True,True,True,True,advance_criteria,True,"Discusses and synthesizes literature on the nature of IS design theory and the role of theory in design, treating design theory as the topic and engaging with its definitions.","The chapter discusses design science, design theory, and experiences building an artefact from behavioral theory, but the abstract does not clearly show that it synthesizes or explicitly defines design-knowledge constructs, so it should be checked in full text.",True,pdfplumber,32996,24,10,False,0,6,Design theory,tfidf-svd,method,hdbscan,-1,noise / outliers,3.3295338,8.060393,,-1,True,-1,5,0.97735306060596,"method theory, theories, management, science, conceptual, scientific, methodology, concept",Noise / Outliers,These papers were not assigned to a dense DBSCAN cluster.,,,,,,"[{'paper_id': 'f0dd2d28f3d2', 'title': 'Research methods for design theory', 'cluster': -1, 'distance': 0.6159032790106885}, {'paper_id': '103eb1a8586b', 'title': 'Incommensurability and multi-paradigm grounding in design science research: Implications for creating knowledge', 'cluster': -1, 'distance': 0.7634552806775292}, {'paper_id': '50c94f5857d8', 'title': 'Eight Components of a Design Theory of Sonification', 'cluster': -1, 'distance': 0.7748540469207642}, {'paper_id': '56da61efca6b', 'title': 'Transitional Theory', 'cluster': -1, 'distance': 0.7818437769681517}, {'paper_id': '43fee329f83e', 'title': 'Process design theory for digital information services', 'cluster': -1, 'distance': 0.7908320742500631}]"
92fd41483399,Design exemplars for synchronous e-learning: A design theory approach,"Hrastinski, S. (1); Keller, C. (2); Carlsson, S.A. (3)","Synchronous e-learning has received much less research attention, as compared with asynchronous e-learning. Practitioners that consider using and designing synchronous e-learning are in urgent need of guidance. In order to address this need, we propose design exemplars for synchronous e-learning. They are directed towards a primary constituent community of teachers, administrators, managers and developers of e-learning. The exemplars have been theoretically as well as empirically grounded through cross-case analyses of studies conducted between 2003 and 2006. Moreover, the exemplars have been evaluated by conducting focus group sessions with experienced practitioners having experience of using and developing e-learning. Strong support was identified for each design exemplar. The exemplars can be used as research hypotheses and be tested in future design research. [All rights reserved Elsevier].",10.1016/j.compedu.2010.02.025,,Computers & Education,,Design theory,engineering_village,full,False,False,True,True,True,True,advance_criteria,True,"Proposes design exemplars via a design theory approach grounded in cross-case analyses, engaging design knowledge constructs as the topic; likely defines/adapts the exemplar construct, warranting full-text confirmation.","It presents a foundational transformation design theory with meta-analogies and guidelines derived from empirical examination of existing systems, but the abstract does not clearly indicate a synthesis from prior literature or an explicit definition, so full text is needed.",False,,0,0,0,False,0,0,Design theory,tfidf-svd,method,hdbscan,-1,noise / outliers,3.9008303,9.527945,,-1,True,-1,3,0.965136512206911,"method theory, science, product, theories, need, practices, concepts, existing",Noise / Outliers,These papers were not assigned to a dense DBSCAN cluster.,,,,,,"[{'paper_id': '9049c4d2bbec', 'title': 'Towards a design theory of blended learning curriculum', 'cluster': -1, 'distance': 0.18638694894688834}, {'paper_id': '0a130c0971e9', 'title': 'Feedforward as an essential active principle of engagement in computer games', 'cluster': -1, 'distance': 0.6891264324202904}, {'paper_id': '67d72b35ce6b', 'title': 'A nascent design theory for explainable intelligent systems', 'cluster': -1, 'distance': 0.7456267116514712}, {'paper_id': '7fb79f6d2f73', 'title': 'PEDAGOGICAL DESIGN: CONCEPT, PRINCIPLES, MODELS', 'cluster': -1, 'distance': 0.7703968897187227}, {'paper_id': '64230bcb1202', 'title': 'Chimera heuristics: Generative rational heuristics for the unknown from design theory', 'cluster': -1, 'distance': 0.8313336855013188}]"
75ffc50a1708,Transformation design theory: A meta-analogical framework,"Weaver, Jason (1); Wood, Kristin (1); Crawford, Richard (1); Jensen, Dan (2)","Electromechanical products and systems are often designed to transform or reconfigure between two or more states. Each state is customized to fulfill a specific set of functions, and the transformation between these multiple states allows for greater functionality and the elimination of many trade-offs between conflicting needs. Empirical examination of existing transforming systems and their similarities has led to a foundational transformation design theory, with meta-analogies and guidelines that explain how transformation processes occur, when they are useful, and how the designer can ensure their maximum benefit. The foundation of these principles and guidelines forms a meta-analogical framework for designing transformers and transformational systems. This paper presents a history of the development of transformational design theory, including the relationship of the research to case-based reasoning in other fields. Ideation methods are presented that specifically exploit the meta-analogies, i.e., categories of transformers. An example design problem is considered to illustrate the potential utility of this design-by-analogy approach. © 2010 American Society of Mechanical Engineers.",10.1115/1.3470028,2010,Journal of Computing and Information Science in Engineering,,Design theory,engineering_village|semantic_scholar,full,False,False,True,True,False,True,advance_criteria,True,"Develops a transformation design theory with meta-analogies and guidelines from empirical examination of existing systems, synthesizing and defining design knowledge constructs.","The paper reports an empirical examination of transforming systems that yields a foundational design theory with meta-analogies and guidelines, suggesting synthesis of design knowledge, but the abstract does not clearly present an explicit definition or adaptation of the construct.",False,,0,0,0,False,0,0,Design theory,tfidf-svd,method,hdbscan,-1,noise / outliers,4.7517805,6.7029285,,-1,True,-1,3,0.9701020479629154,"method theory, science, product, theories, need, practices, concepts, existing",Noise / Outliers,These papers were not assigned to a dense DBSCAN cluster.,,,,,,"[{'paper_id': '5ffd963397c9', 'title': 'THEORY OF TECHNICAL SYSTEMS - PREREQUISITE TO DESIGN THEORY.', 'cluster': -1, 'distance': 0.6070002128414472}, {'paper_id': '4db508a9681a', 'title': 'Philosophy of design: A meta-theoretical structure for design theory', 'cluster': -1, 'distance': 0.619846818866864}, {'paper_id': 'f0dd2d28f3d2', 'title': 'Research methods for design theory', 'cluster': -1, 'distance': 0.7961959366083234}, {'paper_id': '232abf4e9e91', 'title': 'The Conceptual Design of Mechanical Products', 'cluster': -1, 'distance': 0.8242310858620738}, {'paper_id': '9f9f7295ec8c', 'title': 'Affordance based design: a relational theory for design', 'cluster': -1, 'distance': 0.8602586914695614}]"
103eb1a8586b,Incommensurability and multi-paradigm grounding in design science research: Implications for creating knowledge,"Hovorka, Dirk S. (1)","The problem identification-design-build-evaluate-theorize structure of design science research has been proposed as an approach to creating knowledge in information systems and in broader organizational and social domains. Although the approach has merit, the philosophical foundations of two specific components warrant attention. First, the grounding of design theory on potentially incommensurate kernel theories may produce incoherent design theory. In addition, design theory has no strong logical connection to kernel theories, and so cannot be used to test or validate the contributing kernel theories. Second, the philosophical grounding of evaluation may inadvertently shift from functionally based measures of utility and efficiency, to evaluation based on the pragmatic fulfillment of multidimensional human actions as people encounter information systems, resulting in evaluation errors. Although design and evaluation from a single paradigm is not desirable, sufficient, or representative of design science research, multi-paradigm grounding of design and evaluation must be realized and used consciously by the research community if the design science approach is to remain a legitimate approach to knowledge creation. © IFIP International Federation for Information Processing 2010.",10.1007/978-3-642-12113-5_2,2010,IFIP Advances in Information and Communication Technology,,Design theory,engineering_village,full,False,False,True,True,True,True,advance_criteria,True,"Examines philosophical foundations of design theory and its grounding within design science research, treating design theory as the topic and engaging with its definition/construction.","This appears to be a conceptual research paper about design science research and knowledge creation, but the abstract does not clearly show a synthesis of design-knowledge constructs or an explicit definition, so full text is needed.",False,,0,0,0,False,0,0,Design theory,tfidf-svd,method,hdbscan,-1,noise / outliers,2.4459767,6.784104,,-1,True,-1,3,0.9766966322395888,"method theory, science, product, theories, need, practices, concepts, existing",Noise / Outliers,These papers were not assigned to a dense DBSCAN cluster.,,,,,,"[{'paper_id': '0bca44c18d6c', 'title': 'Tinkering, tailoring, and bricolage: Implications for theories of Design', 'cluster': -1, 'distance': 0.4751263911098782}, {'paper_id': 'c1db52f69aae', 'title': 'Editorial: A Critical Look at Theories in Design Science Research', 'cluster': -1, 'distance': 0.5876292711599838}, {'paper_id': '1728dd2afe4b', 'title': 'Design theory in practice – Making design science research more transparent', 'cluster': -1, 'distance': 0.6886873561548198}, {'paper_id': '20f56bbbd10c', 'title': '2. Interstitial Design Processes: How Design Thinking and Social Design Processes Bridge Theory and Practice in TPC Pedagogy', 'cluster': -1, 'distance': 0.7189530450096958}, {'paper_id': 'f0dd2d28f3d2', 'title': 'Research methods for design theory', 'cluster': -1, 'distance': 0.7476803464495341}]"
c9175ef9ebfe,Management design theories,"Pries-Heje, Jan (1); Baskerville, Richard L. (2)","This paper elaborates a design science approach for management planning anchored to the concept of a management design theory. Unlike the notions of design theories arising from information systems, management design theories can appear as a system of technological rules, much as a system of hypotheses or propositions can embody scientific theories. The paper illus trates this form of management design theories with three grounded cases. These grounded cases include a software process improvement study, a user involvement study, and an organizational change study. Collectively these studies demonstrate how design theories founded on technological rules can not only improve the design of information systems, but that these concepts have great practical value for improving the framing of strategic organi zational design decisions about such systems. Each case is either grounded in an empirical sense, that is to say, actual practice, or it is grounded to practices described extensively in the practical literature. Such design theories will help managers more easily approach complex, strategic decisions. © IFIP International Federation for Information Processing 2010.",10.1007/978-3-642-12113-5_16,2010,IFIP Advances in Information and Communication Technology,,Design theory,engineering_village,full,False,False,True,True,True,True,advance_criteria,True,"Elaborates the concept of management design theories as a construct, drawing on design science and information-systems design theory notions, satisfying C2 and plausibly defining its own construct.","The abstract explicitly elaborates the concept of a management design theory and contrasts it with IS design theories, indicating an adapted or original definition, but it does not clearly show synthesis from prior literature and should be checked in full text.",False,,0,0,0,False,0,0,Design theory,tfidf-svd,method,hdbscan,-1,noise / outliers,1.5552765,6.3182807,,-1,True,-1,5,0.9729892551438168,"method theory, theories, management, science, conceptual, scientific, methodology, concept",Noise / Outliers,These papers were not assigned to a dense DBSCAN cluster.,,,,,,"[{'paper_id': 'e47202a23273', 'title': 'Toward a design theory of strategic enterprise management business intelligence (SEMBI) capability maturity model', 'cluster': -1, 'distance': 0.3581691429804973}, {'paper_id': 'c1db52f69aae', 'title': 'Editorial: A Critical Look at Theories in Design Science Research', 'cluster': -1, 'distance': 0.3934983955944037}, {'paper_id': '4025e28730c1', 'title': 'Conceptual foundations of design problem solving', 'cluster': -1, 'distance': 0.5445739151099109}, {'paper_id': '0ecb6c9b7eeb', 'title': 'Pluralism in Knowledge Management: a Review', 'cluster': -1, 'distance': 0.55423106774748}, {'paper_id': '5a973fb8ae6f', 'title': 'ICT-Enabled Self-Management of Chronic Diseases: Literature Review and Analysis Using Value-Sensitive Design', 'cluster': -1, 'distance': 0.6342082538807037}]"
